Time,Channel A
(ms),(mV)

1.13268700,-280.66350000
1.13396700,-278.98500000
1.13524700,-277.10810000
1.13652700,-275.07860000
1.13780700,-272.91170000
1.13908700,-270.59230000
1.14036700,-268.21190000
1.14164700,-265.69410000
1.14292700,-263.03900000
1.14420700,-260.24660000
1.14548700,-257.30150000
1.14676700,-254.29550000
1.14804700,-251.15210000
1.14932700,-247.93240000
1.15060700,-244.65160000
1.15188700,-241.14200000
1.15316700,-237.64760000
1.15444700,-234.01590000
1.15572700,-230.30790000
1.15700700,-226.52360000
1.15828700,-222.61720000
1.15956700,-218.61930000
1.16084700,-214.56040000
1.16212700,-210.51670000
1.16340700,-206.38140000
1.16468700,-202.12410000
1.16596700,-197.91250000
1.16724700,-193.71620000
1.16852700,-189.38260000
1.16980700,-185.12530000
1.17108700,-180.85270000
1.17236700,-176.58010000
1.17364700,-172.24650000
1.17492700,-167.91280000
1.17620700,-163.57920000
1.17748700,-159.23030000
1.17876700,-155.11030000
1.18004700,-150.99030000
1.18132700,-146.93140000
1.18260700,-142.79610000
1.18388700,-138.81340000
1.18516700,-134.89180000
1.18644700,-131.04650000
1.18772700,-127.33850000
1.18900700,-123.63050000
1.19028700,-120.05980000
1.19156700,-116.56540000
1.19284700,-113.14740000
1.19412700,-109.85140000
1.19540700,-106.70800000
1.19668700,-103.62560000
